date,close
2019-11-19,306.75
2019-11-20,306.87
2019-11-21,308.50
2019-11-22,307.93
2019-11-25,307.02
2019-11-26,311.58
2019-11-27,311.58
2019-11-28,313.31
2019-11-29,313.94
2019-12-02,317.44
2019-12-03,321.98
2019-12-04,333.94
2019-12-05,333.43
2019-12-06,329.48
2019-12-09,326.45
2019-12-10,320.33
2019-12-11,321.63
2019-12-12,322.77
2019-12-13,327.36
2019-12-16,329.77
2019-12-17,328.07
2019-12-18,332.54
2019-12-19,332.18
2019-12-20,331.42
2019-12-23,334.06
2019-12-24,336.91
2019-12-25,334.09
2019-12-26,329.82
2019-12-27,332.87
2019-12-30,335.11
2019-12-31,332.75
2020-01-01,330.65
2020-01-02,332.61
2020-01-03,328.10
2020-01-06,327.71
2020-01-07,328.82
2020-01-08,334.02
2020-01-09,335.07
2020-01-10,334.92
2020-01-13,336.19
2020-01-14,337.27
2020-01-15,342.69
2020-01-16,342.66
2020-01-17,343.44
2020-01-20,338.97
2020-01-21,337.01
2020-01-22,345.16
2020-01-23,341.42
2020-01-24,345.22
2020-01-27,345.07
2020-01-28,345.10
2020-01-29,345.46
2020-01-30,344.86
2020-01-31,346.56
2020-02-03,348.87
2020-02-04,359.61
2020-02-05,369.01
2020-02-06,369.07
2020-02-07,363.96
2020-02-10,364.31
2020-02-11,371.92
2020-02-12,376.65
2020-02-13,378.70
2020-02-14,391.29
2020-02-17,393.11
2020-02-18,404.72
2020-02-19,392.07
2020-02-20,392.20
2020-02-21,399.78
2020-02-24,385.82
2020-02-25,393.07
2020-02-26,396.54
2020-02-27,397.39
2020-02-28,396.53
2020-03-02,398.81
2020-03-03,391.72
2020-03-04,385.95
2020-03-05,393.25
2020-03-06,399.22
2020-03-09,410.43
2020-03-10,416.00
2020-03-11,407.03
2020-03-12,411.45
2020-03-13,416.39
2020-03-16,406.42
2020-03-17,401.20
2020-03-18,393.62
2020-03-19,384.06
2020-03-20,390.02
2020-03-23,391.41
2020-03-24,395.83
2020-03-25,388.52
2020-03-26,388.92
2020-03-27,387.39
2020-03-30,384.48
2020-03-31,380.87
2020-04-01,379.98
2020-04-02,376.67
2020-04-03,376.72
2020-04-06,371.05
2020-04-07,370.30
2020-04-08,364.12
2020-04-09,360.18
2020-04-10,359.51
2020-04-13,364.81
2020-04-14,367.05
2020-04-15,368.37
2020-04-16,363.44
2020-04-17,374.50
2020-04-20,381.47
2020-04-21,373.56
2020-04-22,370.50
2020-04-23,368.61
2020-04-24,364.23
2020-04-27,365.03
2020-04-28,378.94
2020-04-29,378.68
2020-04-30,378.26
2020-05-01,368.50
2020-05-04,365.54
2020-05-05,367.25
2020-05-06,365.44
2020-05-07,359.10
2020-05-08,357.72
2020-05-11,355.09
2020-05-12,354.15
2020-05-13,342.81
2020-05-14,347.19
2020-05-15,339.89
2020-05-18,336.07
2020-05-19,344.60
2020-05-20,343.96
2020-05-21,342.50
2020-05-22,342.06
2020-05-25,343.88
2020-05-26,349.08
2020-05-27,351.55
2020-05-28,342.96
2020-05-29,336.67
2020-06-01,341.70
2020-06-02,340.69
2020-06-03,339.30
2020-06-04,337.60
2020-06-05,334.37
2020-06-08,328.29
2020-06-09,334.75
2020-06-10,332.36
2020-06-11,337.81
2020-06-12,339.93
2020-06-15,335.55
2020-06-16,333.87
2020-06-17,331.87
2020-06-18,331.86
2020-06-19,333.82
2020-06-22,326.48
2020-06-23,318.29
2020-06-24,307.09
2020-06-25,314.12
2020-06-26,307.31
2020-06-29,306.62
2020-06-30,301.95
2020-07-01,299.21
2020-07-02,298.45
2020-07-03,295.72
2020-07-06,294.70
2020-07-07,297.90
2020-07-08,298.41
2020-07-09,299.53
2020-07-10,297.33
2020-07-13,299.07
2020-07-14,294.70
2020-07-15,292.27
2020-07-16,301.93
2020-07-17,291.60
2020-07-20,294.59
2020-07-21,299.58
2020-07-22,300.83
2020-07-23,298.62
2020-07-24,305.17
2020-07-27,301.48
2020-07-28,307.12
2020-07-29,306.79
2020-07-30,294.31
2020-07-31,295.35
2020-08-03,300.53
2020-08-04,291.89
2020-08-05,298.15
2020-08-06,296.34
2020-08-07,293.65
2020-08-10,292.20
2020-08-11,296.08
2020-08-12,292.46
2020-08-13,302.31
2020-08-14,297.37
2020-08-17,297.96
2020-08-18,299.18
2020-08-19,298.93
2020-08-20,305.98
2020-08-21,309.41
2020-08-24,307.24
2020-08-25,303.81
2020-08-26,296.48
2020-08-27,306.80
2020-08-28,302.92
2020-08-31,304.24
2020-09-01,298.42
2020-09-02,292.42
2020-09-03,296.82
2020-09-04,299.00
2020-09-07,301.12
2020-09-08,301.45
2020-09-09,305.51
2020-09-10,309.95
2020-09-11,313.03
2020-09-14,311.76
2020-09-15,315.95
2020-09-16,322.36
2020-09-17,321.15
2020-09-18,322.94
2020-09-21,328.71
2020-09-22,325.42
2020-09-23,328.44
2020-09-24,325.15
2020-09-25,314.36
2020-09-28,314.49
2020-09-29,318.65
2020-09-30,317.65
2020-10-01,320.42
2020-10-02,322.12
2020-10-05,322.18
2020-10-06,320.80
2020-10-07,317.64
2020-10-08,316.74
2020-10-09,319.43
2020-10-12,323.99
2020-10-13,322.01
2020-10-14,329.36
2020-10-15,328.45
2020-10-16,327.02
2020-10-19,331.13
2020-10-20,332.52
2020-10-21,332.89
2020-10-22,338.42
2020-10-23,331.90
2020-10-26,329.84
2020-10-27,325.35
2020-10-28,328.92
2020-10-29,333.35
2020-10-30,331.68
2020-11-02,328.20
2020-11-03,327.04
2020-11-04,326.01
2020-11-05,325.92
2020-11-06,327.59
2020-11-09,330.54
2020-11-10,332.88
2020-11-11,328.74
2020-11-12,324.58
2020-11-13,329.34
2020-11-16,326.51
2020-11-17,326.81
2020-11-18,326.33
2020-11-19,325.82
2020-11-20,325.40
2020-11-23,329.94
2020-11-24,335.64
2020-11-25,331.62
2020-11-26,331.84
2020-11-27,335.82
2020-11-30,331.75
2020-12-01,337.19
2020-12-02,326.30
2020-12-03,332.84
2020-12-04,326.41
2020-12-07,332.89
2020-12-08,315.67
2020-12-09,316.35
2020-12-10,311.59
2020-12-11,304.90
2020-12-14,302.77
2020-12-15,307.71
2020-12-16,304.46
2020-12-17,301.80
2020-12-18,311.30
2020-12-21,311.87
2020-12-22,316.31
2020-12-23,316.54
2020-12-24,325.97
2020-12-25,331.12
2020-12-28,325.97
2020-12-29,333.37
2020-12-30,332.15
2020-12-31,337.83
2021-01-01,342.30
2021-01-04,344.99
2021-01-05,346.77
2021-01-06,340.33
2021-01-07,346.12
2021-01-08,354.81
2021-01-11,346.97
2021-01-12,341.65
2021-01-13,337.22
2021-01-14,334.61
2021-01-15,343.39
2021-01-18,338.75
2021-01-19,337.64
2021-01-20,329.32
2021-01-21,335.52
2021-01-22,332.72
2021-01-25,336.78
2021-01-26,343.40
2021-01-27,337.44
2021-01-28,335.61
2021-01-29,330.19
2021-02-01,332.24
2021-02-02,327.87
2021-02-03,326.95
2021-02-04,318.94
2021-02-05,328.11
2021-02-08,323.83
2021-02-09,322.43
2021-02-10,324.51
2021-02-11,321.38
2021-02-12,327.52
2021-02-15,330.40
2021-02-16,329.78
2021-02-17,337.21
2021-02-18,333.28
2021-02-19,327.16
2021-02-22,328.63
2021-02-23,327.18
2021-02-24,332.47
2021-02-25,338.39
2021-02-26,340.42
2021-03-01,342.75
2021-03-02,332.32
2021-03-03,339.73
2021-03-04,340.93
2021-03-05,341.04
2021-03-08,333.17
2021-03-09,341.15
2021-03-10,343.68
2021-03-11,341.32
2021-03-12,330.67
2021-03-15,320.47
2021-03-16,323.71
2021-03-17,317.28
2021-03-18,308.09
2021-03-19,304.85
2021-03-22,305.88
2021-03-23,305.76
2021-03-24,301.75
2021-03-25,306.72
2021-03-26,312.72
2021-03-29,313.29
2021-03-30,302.01
2021-03-31,312.22
2021-04-01,320.54
2021-04-02,319.89
2021-04-05,322.78
2021-04-06,331.96
2021-04-07,328.29
2021-04-08,325.87
2021-04-09,320.75
2021-04-12,321.35
2021-04-13,319.32
2021-04-14,321.71
2021-04-15,322.51
2021-04-16,322.38
2021-04-19,326.17
2021-04-20,330.98
2021-04-21,327.50
2021-04-22,328.87
2021-04-23,335.72
2021-04-26,342.94
2021-04-27,344.69
2021-04-28,337.85
2021-04-29,334.61
2021-04-30,325.25
2021-05-03,329.00
2021-05-04,325.24
2021-05-05,336.29
2021-05-06,337.00
2021-05-07,344.66
2021-05-10,343.27
2021-05-11,326.43
2021-05-12,325.36
2021-05-13,316.97
2021-05-14,309.58
2021-05-17,306.25
2021-05-18,314.45
2021-05-19,322.61
2021-05-20,320.50
2021-05-21,314.98
2021-05-24,315.44
2021-05-25,313.53
2021-05-26,308.58
2021-05-27,309.39
2021-05-28,312.64
2021-05-31,314.23
2021-06-01,312.11
2021-06-02,319.85
2021-06-03,314.48
2021-06-04,315.28
2021-06-07,304.63
2021-06-08,308.23
2021-06-09,313.36
2021-06-10,308.32
2021-06-11,303.23
2021-06-14,309.33
2021-06-15,301.36
2021-06-16,308.52
2021-06-17,306.81
2021-06-18,310.96
2021-06-21,322.84
2021-06-22,322.62
2021-06-23,327.74
2021-06-24,320.28
2021-06-25,318.26
2021-06-28,315.74
2021-06-29,319.17
2021-06-30,318.16
2021-07-01,313.63
2021-07-02,322.85
2021-07-05,321.12
2021-07-06,315.63
2021-07-07,313.21
2021-07-08,309.34
2021-07-09,304.85
2021-07-12,309.66
2021-07-13,317.43
2021-07-14,321.88
2021-07-15,323.11
2021-07-16,324.09
2021-07-19,317.06
2021-07-20,321.50
2021-07-21,323.30
2021-07-22,319.38
2021-07-23,316.43
2021-07-26,320.19
2021-07-27,319.94
2021-07-28,318.57
2021-07-29,322.66
2021-07-30,338.56
2021-08-02,334.07
2021-08-03,328.33
2021-08-04,320.97
2021-08-05,320.81
2021-08-06,319.88
2021-08-09,319.37
2021-08-10,324.03
2021-08-11,319.76
2021-08-12,319.97
2021-08-13,319.98
2021-08-16,310.39
2021-08-17,308.87
2021-08-18,312.02
2021-08-19,326.42
2021-08-20,326.25
2021-08-23,331.65
2021-08-24,328.29
2021-08-25,334.62
2021-08-26,335.75
2021-08-27,335.37
2021-08-30,336.60
2021-08-31,344.33
2021-09-01,345.45
2021-09-02,350.32
2021-09-03,345.47
2021-09-06,350.53
2021-09-07,347.93
2021-09-08,349.91
2021-09-09,350.34
2021-09-10,350.70
2021-09-13,350.52
2021-09-14,342.18
2021-09-15,337.91
2021-09-16,342.40
2021-09-17,330.62
2021-09-20,338.23
2021-09-21,343.11
2021-09-22,340.43
2021-09-23,357.87
2021-09-24,358.62
2021-09-27,357.52
2021-09-28,357.43
2021-09-29,352.64
2021-09-30,361.73
2021-10-01,361.36
2021-10-04,364.17
2021-10-05,362.52
2021-10-06,365.51
2021-10-07,360.50
2021-10-08,363.95
2021-10-11,364.98
2021-10-12,374.43
2021-10-13,369.47
2021-10-14,372.11
2021-10-15,365.72
2021-10-18,369.32
2021-10-19,367.36
2021-10-20,375.88
2021-10-21,373.86
2021-10-22,366.01
2021-10-25,369.98
2021-10-26,359.20
2021-10-27,361.81
2021-10-28,355.01
2021-10-29,356.57
2021-11-01,362.06
2021-11-02,367.03
2021-11-03,367.28
2021-11-04,377.41
2021-11-05,380.29
2021-11-08,391.47
2021-11-09,384.55
2021-11-10,388.36
2021-11-11,391.83
2021-11-12,393.91
2021-11-15,394.28
2021-11-16,395.90
2021-11-17,391.16
2021-11-18,389.73
2021-11-19,393.38
2021-11-22,397.72
2021-11-23,401.75
2021-11-24,398.66
2021-11-25,404.96
2021-11-26,410.76
2021-11-29,409.57
2021-11-30,409.41
2021-12-01,409.65
2021-12-02,419.79
2021-12-03,426.45
2021-12-06,438.38
2021-12-07,430.93
2021-12-08,437.12
2021-12-09,435.18
2021-12-10,425.13
2021-12-13,428.44
2021-12-14,434.05
2021-12-15,432.95
2021-12-16,433.31
2021-12-17,432.15
2021-12-20,429.46
2021-12-21,432.85
2021-12-22,432.87
2021-12-23,425.13
2021-12-24,422.91
2021-12-27,418.68
2021-12-28,421.23
2021-12-29,419.01
2021-12-30,421.86
2021-12-31,419.48
2022-01-03,421.84
2022-01-04,427.14
2022-01-05,427.34
2022-01-06,436.77
2022-01-07,437.39
2022-01-10,433.39
2022-01-11,428.36
2022-01-12,440.24
2022-01-13,437.92
2022-01-14,429.38
2022-01-17,442.78
2022-01-18,434.65
2022-01-19,437.67
2022-01-20,435.15
2022-01-21,440.15
2022-01-24,454.33
2022-01-25,458.00
2022-01-26,451.38
2022-01-27,445.62
2022-01-28,441.66
2022-01-31,444.18
2022-02-01,448.72
2022-02-02,447.15
2022-02-03,449.78
2022-02-04,445.12
2022-02-07,429.81
2022-02-08,427.69
2022-02-09,416.50
2022-02-10,411.04
2022-02-11,403.69
2022-02-14,405.70
2022-02-15,409.63
2022-02-16,406.45
2022-02-17,410.91
2022-02-18,409.39
2022-02-21,413.41
2022-02-22,413.39
2022-02-23,424.72
2022-02-24,425.36
2022-02-25,415.62
2022-02-28,413.95
2022-03-01,406.56
2022-03-02,396.11
2022-03-03,397.03
2022-03-04,388.20
2022-03-07,390.19
2022-03-08,386.62
2022-03-09,384.64
2022-03-10,381.34
2022-03-11,384.53
2022-03-14,378.56
2022-03-15,389.09
2022-03-16,386.15
2022-03-17,375.32
2022-03-18,374.73
2022-03-21,371.79
2022-03-22,373.06
2022-03-23,368.51
2022-03-24,361.63
2022-03-25,353.23
2022-03-28,350.31
2022-03-29,351.73
2022-03-30,345.51
2022-03-31,353.19
2022-04-01,346.91
2022-04-04,339.66
2022-04-05,332.82
2022-04-06,340.18
2022-04-07,341.48
2022-04-08,344.14
2022-04-11,332.86
2022-04-12,331.84
2022-04-13,340.08
2022-04-14,340.96
2022-04-15,343.61
2022-04-18,347.51
2022-04-19,336.07
2022-04-20,340.01
2022-04-21,330.36
2022-04-22,333.17
2022-04-25,329.47
2022-04-26,344.38
2022-04-27,340.08
2022-04-28,345.84
2022-04-29,341.35
2022-05-02,343.21
2022-05-03,344.44
2022-05-04,339.78
2022-05-05,337.63
2022-05-06,329.01
2022-05-09,344.10
2022-05-10,338.75
2022-05-11,330.54
2022-05-12,324.23
2022-05-13,319.19
2022-05-16,332.46
2022-05-17,327.53
2022-05-18,332.59
2022-05-19,310.35
2022-05-20,303.61
2022-05-23,301.81
2022-05-24,300.47
2022-05-25,289.69
2022-05-26,284.02
2022-05-27,285.64
2022-05-30,277.73
2022-05-31,266.02
2022-06-01,261.50
2022-06-02,270.51
2022-06-03,270.28
2022-06-06,272.97
2022-06-07,277.25
2022-06-08,276.44
2022-06-09,274.99
2022-06-10,285.12
2022-06-13,279.64
2022-06-14,282.32
2022-06-15,283.67
2022-06-16,285.08
2022-06-17,282.47
2022-06-20,286.34
2022-06-21,288.12
2022-06-22,291.86
2022-06-23,300.55
2022-06-24,289.51
2022-06-27,298.87
2022-06-28,297.05
2022-06-29,296.33
2022-06-30,299.55
2022-07-01,300.23
2022-07-04,297.23
2022-07-05,289.67
2022-07-06,288.94
2022-07-07,291.70
2022-07-08,299.54
2022-07-11,291.30
2022-07-12,295.55
2022-07-13,299.15
2022-07-14,300.75
2022-07-15,305.62
2022-07-18,303.81
2022-07-19,302.20
2022-07-20,303.17
2022-07-21,307.11
2022-07-22,302.57
2022-07-25,289.63
2022-07-26,282.57
2022-07-27,281.44
2022-07-28,281.01
2022-07-29,291.47
2022-08-01,291.46
2022-08-02,298.49
2022-08-03,298.64
2022-08-04,299.64
2022-08-05,307.19
2022-08-08,307.65
2022-08-09,305.11
2022-08-10,302.40
2022-08-11,306.56
2022-08-12,308.07
2022-08-15,314.45
2022-08-16,314.27
2022-08-17,322.45
2022-08-18,315.26
2022-08-19,315.53
2022-08-22,322.95
2022-08-23,323.14
2022-08-24,320.14
2022-08-25,330.20
2022-08-26,327.58
2022-08-29,324.20
2022-08-30,326.46
2022-08-31,327.76
2022-09-01,326.53
2022-09-02,327.46
2022-09-05,324.73
2022-09-06,326.46
2022-09-07,324.63
2022-09-08,325.75
2022-09-09,329.75
2022-09-12,329.92
2022-09-13,331.71
2022-09-14,342.08
2022-09-15,344.74
2022-09-16,347.90
2022-09-19,345.52
2022-09-20,349.75
2022-09-21,356.62
2022-09-22,357.66
2022-09-23,344.96
2022-09-26,356.00
2022-09-27,356.87
2022-09-28,352.05
2022-09-29,349.90
2022-09-30,350.34
2022-10-03,345.77
2022-10-04,348.19
2022-10-05,356.73
2022-10-06,351.39
2022-10-07,350.74
2022-10-10,352.00
2022-10-11,361.76
2022-10-12,354.51
2022-10-13,347.78
2022-10-14,352.23
2022-10-17,355.50
2022-10-18,349.44
2022-10-19,339.65
2022-10-20,334.46
2022-10-21,329.54
2022-10-24,337.42
2022-10-25,340.46
2022-10-26,335.80
2022-10-27,341.45
2022-10-28,335.90
2022-10-31,331.28
2022-11-01,332.10
2022-11-02,332.31
2022-11-03,326.80
2022-11-04,336.22
2022-11-07,336.38
2022-11-08,347.26
2022-11-09,343.88
2022-11-10,344.70
2022-11-11,346.11
2022-11-14,352.00
2022-11-15,363.00
2022-11-16,359.55
2022-11-17,354.56
2022-11-18,347.70
2022-11-21,351.22
2022-11-22,354.22
2022-11-23,350.26
2022-11-24,348.63
2022-11-25,356.32
2022-11-28,357.09
2022-11-29,348.61
2022-11-30,350.72
2022-12-01,344.59
2022-12-02,347.02
2022-12-05,350.14
2022-12-06,352.27
2022-12-07,353.93
2022-12-08,353.22
2022-12-09,354.20
2022-12-12,358.89
2022-12-13,356.85
2022-12-14,355.32
2022-12-15,354.03
2022-12-16,347.84
2022-12-19,341.74
2022-12-20,338.01
2022-12-21,336.07
2022-12-22,338.55
2022-12-23,333.55
2022-12-26,320.45
2022-12-27,312.35
2022-12-28,322.34
2022-12-29,326.34
2022-12-30,323.77
2023-01-02,328.87
2023-01-03,329.36
2023-01-04,325.42
2023-01-05,326.47
2023-01-06,323.16
2023-01-09,329.01
2023-01-10,327.14
2023-01-11,320.81
2023-01-12,321.84
2023-01-13,316.92
2023-01-16,312.46
2023-01-17,311.30
2023-01-18,311.16
2023-01-19,311.94
2023-01-20,313.52
2023-01-23,316.14
2023-01-24,315.49
2023-01-25,317.96
2023-01-26,320.15
2023-01-27,328.46
2023-01-30,324.09
2023-01-31,324.33
2023-02-01,323.66
2023-02-02,323.56
2023-02-03,326.50
2023-02-06,326.15
2023-02-07,321.47
2023-02-08,320.84
2023-02-09,320.96
2023-02-10,317.11
2023-02-13,321.56
2023-02-14,324.94
2023-02-15,329.44
2023-02-16,334.04
2023-02-17,337.02
2023-02-20,337.12
2023-02-21,339.24
2023-02-22,339.12
2023-02-23,343.06
2023-02-24,340.75
2023-02-27,345.58
2023-02-28,348.40
2023-03-01,344.43
2023-03-02,346.06
2023-03-03,348.30
2023-03-06,344.04
2023-03-07,345.22
2023-03-08,346.93
2023-03-09,344.34
2023-03-10,340.39
2023-03-13,347.01
2023-03-14,344.03
2023-03-15,340.12
2023-03-16,337.81
2023-03-17,331.72
2023-03-20,325.97
2023-03-21,324.74
2023-03-22,324.24
2023-03-23,323.94
2023-03-24,322.47
2023-03-27,319.54
2023-03-28,327.20
2023-03-29,331.09
2023-03-30,333.17
2023-03-31,329.85
2023-04-03,337.59
2023-04-04,339.00
2023-04-05,342.21
2023-04-06,347.10
2023-04-07,347.68
2023-04-10,348.61
2023-04-11,345.48
2023-04-12,346.81
2023-04-13,344.36
2023-04-14,345.07
2023-04-17,344.62
2023-04-18,340.19
2023-04-19,336.67
2023-04-20,339.90
2023-04-21,337.99
2023-04-24,336.76
2023-04-25,341.28
2023-04-26,337.07
2023-04-27,335.20
2023-04-28,334.71
2023-05-01,336.60
2023-05-02,341.89
2023-05-03,339.49
2023-05-04,335.32
2023-05-05,336.76
2023-05-08,338.66
2023-05-09,341.55
2023-05-10,339.65
2023-05-11,338.51
2023-05-12,333.80
2023-05-15,336.42
2023-05-16,336.05
2023-05-17,337.14
2023-05-18,336.17
2023-05-19,335.34
2023-05-22,333.93
2023-05-23,334.64
2023-05-24,334.56
2023-05-25,333.55
2023-05-26,334.96
2023-05-29,337.40
2023-05-30,338.54
2023-05-31,340.09
2023-06-01,338.52
2023-06-02,339.65
2023-06-05,340.43
2023-06-06,340.51
2023-06-07,334.90
2023-06-08,335.48
2023-06-09,335.26
2023-06-12,329.83
2023-06-13,326.73
2023-06-14,330.30
2023-06-15,329.91
2023-06-16,329.44
2023-06-19,330.37
2023-06-20,330.83
2023-06-21,329.60
2023-06-22,325.91
2023-06-23,326.37
2023-06-26,322.47
2023-06-27,321.95
2023-06-28,325.58
2023-06-29,323.02
2023-06-30,322.06
2023-07-03,320.81
2023-07-04,324.89
2023-07-05,327.46
2023-07-06,325.44
2023-07-07,328.59
2023-07-10,331.45
2023-07-11,333.12
2023-07-12,330.09
2023-07-13,330.84
2023-07-14,334.02
2023-07-17,339.01
2023-07-18,338.09
2023-07-19,342.57
2023-07-20,345.83
2023-07-21,345.40
2023-07-24,347.13
2023-07-25,346.57
2023-07-26,352.06
2023-07-27,354.05
2023-07-28,355.85
2023-07-31,358.93
2023-08-01,356.50
2023-08-02,361.11
2023-08-03,361.32
2023-08-04,364.59
2023-08-07,369.54
2023-08-08,368.53
2023-08-09,369.84
2023-08-10,373.06
2023-08-11,371.77
2023-08-14,372.50
2023-08-15,374.19
2023-08-16,375.64
2023-08-17,377.56
2023-08-18,381.22
2023-08-21,379.68
2023-08-22,373.71
2023-08-23,377.50
2023-08-24,374.31
2023-08-25,373.20
2023-08-28,375.46
2023-08-29,378.25
2023-08-30,384.54
2023-08-31,379.18
2023-09-01,381.42
2023-09-04,388.12
2023-09-05,390.35
2023-09-06,386.08
2023-09-07,377.91
2023-09-08,374.48
2023-09-11,375.14
2023-09-12,382.56
2023-09-13,379.66
2023-09-14,377.14
2023-09-15,377.66
2023-09-18,375.69
2023-09-19,374.05
2023-09-20,378.55
2023-09-21,374.47
2023-09-22,382.49
2023-09-25,388.60
2023-09-26,387.73
2023-09-27,385.31
2023-09-28,386.24
2023-09-29,390.65
2023-10-02,400.03
2023-10-03,403.25
2023-10-04,394.77
2023-10-05,396.98
2023-10-06,399.83
2023-10-09,404.15
2023-10-10,401.27
2023-10-11,403.47
2023-10-12,396.01
2023-10-13,393.83
2023-10-16,400.06
2023-10-17,398.87
2023-10-18,404.18
2023-10-19,404.57
2023-10-20,408.65
2023-10-23,414.18
2023-10-24,414.87
2023-10-25,409.96
2023-10-26,406.52
2023-10-27,401.63
2023-10-30,394.91
2023-10-31,390.53
2023-11-01,389.98
2023-11-02,394.33
2023-11-03,398.71
2023-11-06,400.55
2023-11-07,411.30
2023-11-08,408.27
2023-11-09,413.86
2023-11-10,416.21
2023-11-13,407.12
2023-11-14,404.60
2023-11-15,404.35
2023-11-16,398.78
2023-11-17,399.24
2023-11-20,404.67
2023-11-21,406.44
2023-11-22,407.14
2023-11-23,410.84
2023-11-24,412.18
2023-11-27,407.71
2023-11-28,409.28
2023-11-29,410.28
2023-11-30,418.14
2023-12-01,422.06
2023-12-04,424.03
2023-12-05,421.36
2023-12-06,421.45
2023-12-07,418.79
2023-12-08,424.43
2023-12-11,424.08
2023-12-12,424.25
2023-12-13,426.60
2023-12-14,430.68
2023-12-15,436.69
2023-12-18,443.27
2023-12-19,453.81
2023-12-20,451.68
2023-12-21,441.27
2023-12-22,445.61
2023-12-25,443.98
2023-12-26,442.73
2023-12-27,441.59
2023-12-28,434.29
2023-12-29,440.21
2024-01-01,442.90
2024-01-02,440.60
2024-01-03,439.63
2024-01-04,447.94
2024-01-05,439.45
2024-01-08,442.04
2024-01-09,437.42
2024-01-10,445.09
2024-01-11,443.45
2024-01-12,440.23
2024-01-15,432.80
2024-01-16,426.41
2024-01-17,438.38
2024-01-18,440.97
2024-01-19,445.02
2024-01-22,451.56
2024-01-23,452.49
2024-01-24,456.97
2024-01-25,456.38
2024-01-26,461.09
2024-01-29,458.31
2024-01-30,463.51
2024-01-31,470.31
2024-02-01,475.40
2024-02-02,476.33
2024-02-05,471.23
2024-02-06,471.27
2024-02-07,465.43
2024-02-08,469.30
2024-02-09,470.69
2024-02-12,466.48
2024-02-13,462.98
2024-02-14,465.74
2024-02-15,465.61
2024-02-16,463.12
2024-02-19,463.97
2024-02-20,467.05
2024-02-21,468.85
2024-02-22,468.24
2024-02-23,469.67
2024-02-26,471.99
2024-02-27,474.94
2024-02-28,479.14
2024-02-29,477.45
2024-03-01,476.22
2024-03-04,468.63
2024-03-05,463.90
2024-03-06,464.41
2024-03-07,473.36
2024-03-08,469.00
2024-03-11,468.58
2024-03-12,471.05
2024-03-13,470.47
2024-03-14,466.07
2024-03-15,464.78
2024-03-18,462.92
2024-03-19,464.01
2024-03-20,459.33
2024-03-21,455.91
2024-03-22,459.76
2024-03-25,457.69
2024-03-26,458.51
2024-03-27,462.71
2024-03-28,469.91
2024-03-29,474.84
2024-04-01,474.50
2024-04-02,476.80
2024-04-03,475.05
2024-04-04,477.20
2024-04-05,481.73
2024-04-08,483.46
2024-04-09,487.44
2024-04-10,483.51
2024-04-11,484.57
2024-04-12,481.68
2024-04-15,479.57
2024-04-16,471.14
2024-04-17,470.23
2024-04-18,467.86
2024-04-19,474.22
2024-04-22,478.31
2024-04-23,476.60
2024-04-24,476.42
2024-04-25,473.72
2024-04-26,473.73
2024-04-29,471.73
2024-04-30,475.17
2024-05-01,473.75
2024-05-02,474.03
2024-05-03,476.31
2024-05-06,474.77
2024-05-07,483.51
2024-05-08,490.03
2024-05-09,489.36
2024-05-10,480.72
2024-05-13,482.03
2024-05-14,483.77
2024-05-15,486.56
2024-05-16,484.28
2024-05-17,486.74
2024-05-20,485.44
2024-05-21,487.43
2024-05-22,483.54
2024-05-23,484.45
2024-05-24,484.68
2024-05-27,487.49
2024-05-28,493.01
2024-05-29,493.14
2024-05-30,497.06
2024-05-31,487.26
2024-06-03,479.11
2024-06-04,479.15
2024-06-05,480.68
2024-06-06,473.46
2024-06-07,471.11
2024-06-10,479.22
2024-06-11,478.14
2024-06-12,482.39
2024-06-13,482.37
2024-06-14,485.25
2024-06-17,488.93
2024-06-18,486.87
2024-06-19,496.35
2024-06-20,496.80
2024-06-21,501.15
2024-06-24,508.61
2024-06-25,514.88
2024-06-26,509.23
2024-06-27,506.91
2024-06-28,506.76
2024-07-01,508.50
2024-07-02,506.19
2024-07-03,510.47
2024-07-04,508.05
2024-07-05,508.41
2024-07-08,508.55
2024-07-09,509.48
2024-07-10,502.36
2024-07-11,506.30
2024-07-12,501.27
2024-07-15,501.33
2024-07-16,495.66
2024-07-17,499.04
2024-07-18,504.09
2024-07-19,502.99
2024-07-22,498.29
2024-07-23,506.38
2024-07-24,503.84
2024-07-25,504.65
2024-07-26,500.22
2024-07-29,494.66
2024-07-30,494.49
2024-07-31,499.15
2024-08-01,498.66
2024-08-02,491.75
2024-08-05,490.29
2024-08-06,488.86
2024-08-07,494.67
2024-08-08,490.47
2024-08-09,492.57
2024-08-12,491.82
2024-08-13,490.08
2024-08-14,494.02
2024-08-15,501.87
2024-08-16,497.94
2024-08-19,497.52
2024-08-20,492.25
2024-08-21,495.30
2024-08-22,497.45
2024-08-23,492.69
2024-08-26,484.24
2024-08-27,487.80
2024-08-28,490.78
2024-08-29,492.89
2024-08-30,493.52
2024-09-02,491.95
2024-09-03,493.36
2024-09-04,490.85
2024-09-05,484.73
2024-09-06,484.43
2024-09-09,483.74
2024-09-10,477.94
2024-09-11,479.92
2024-09-12,478.94
2024-09-13,476.79
2024-09-16,480.75
2024-09-17,479.03
2024-09-18,480.63
2024-09-19,478.79
2024-09-20,480.52
2024-09-23,478.00
2024-09-24,477.78
2024-09-25,474.79
2024-09-26,475.69
2024-09-27,475.14
2024-09-30,477.23
2024-10-01,473.87
2024-10-02,475.80
